,59,1952,1915939 ,815038 ,1100901 ,1424211 ,589178 ,835033 ,491728 ,225860 ,265868 
,55-59,-,10214795 ,4437074 ,5777721 ,7535763 ,3178712 ,4357051 ,2679032 ,1258362 ,1420670 
,60,1951,1835202 ,774528 ,1060674 ,1370614 ,562408 ,808206 ,464588 ,212120 ,252468 
,61,1950,1808140 ,758367 ,1049773 ,1364494 ,558869 ,805625 ,443646 ,199498 ,244148 
,62,1949,1816361 ,747820 ,1068541 ,1367348 ,547766 ,819582 ,449013 ,200054 ,248959 
,63,1948,1483335 ,604179 ,879156 ,1129562 ,449038 ,680524 ,353773 ,155141 ,198632 
,64,1947,1436749 ,578677 ,858072 ,1105772 ,436873 ,668899 ,330977 ,141804 ,189173 
,60-64,-,8379787 ,3463571 ,4916216 ,6337790 ,2554954 ,3782836 ,2041997 ,908617 ,1133380 
,65,1946,1269641 ,499892 ,769749 ,980033 ,379579 ,600454 ,289608 ,120313 ,169295 
,66,1945,769870 ,299785 ,470085 ,607894 ,234177 ,373717 ,161976 ,65608 ,96368 
,67,1944,572079 ,218586 ,353493 ,443668 ,167835 ,275833 ,128411 ,50751 ,77660 
,68,1943,519787 ,194499 ,325288 ,387739 ,144291 ,243448 ,132048 ,50208 ,81840 
,69,1942,764161 ,272765 ,491396 ,556575 ,196555 ,360020 ,207586 ,76210 ,131376 
,65-69,-,3895538 ,1485527 ,2410011 ,2975909 ,1122437 ,1853472 ,919629 ,363090 ,556539 
,70,1941,1172857 ,408194 ,764663 ,854930 ,294502 ,560428 ,317927 ,113692 ,204235 
,71,1940,1246671 ,429013 ,817658 ,903220 ,309030 ,594190 ,343451 ,119983 ,223468 
,72,1939,1333520 ,444146 ,889374 ,962960 ,316474 ,646486 ,370560 ,127672 ,242888 
,73,1938,1303396 ,423405 ,879991 ,942981 ,302084 ,640897 ,360415 ,121321 ,239094 
,74,1937,1275159 ,414606 ,860553 ,938381 ,300595 ,637786 ,336778 ,114011 ,222767 
,70-74,-,6331603 ,2119364 ,4212239 ,4602472 ,1522685 ,3079787 ,1729131 ,596679 ,1132452 
,75,1936,997169 ,316331 ,680838 ,705963 ,220335 ,485628 ,291206 ,95996 ,195210 
,76,1935,841684 ,261441 ,580243 ,594690 ,181342 ,413348 ,246994 ,80099 ,166895 
,77,1934,631256 ,189618 ,441638 ,446225 ,131193 ,315032 ,185031 ,58425 ,126606 
,78,1933,572712 ,165846 ,406866 ,401869 ,113755 ,288114 ,170843 ,52091 ,118752 
,79,1932,659944 ,185442 ,474502 ,459625 ,126164 ,333461 ,200319 ,59278 ,141041 
,75-79,-,3702765 ,1118678 ,2584087 ,2608372 ,772789 ,1835583 ,1094393 ,345889 ,748504 
,80,1931,611505 ,169138 ,442367 ,429887 ,116308 ,313579 ,181618 ,52830 ,128788 
,81,1930,662855 ,179006 ,483849 ,460074 ,122320 ,337754 ,202781 ,56686 ,146095 
,82,1929,565672 ,143982 ,421690 ,397992 ,99865 ,298127 ,167680 ,44117 ,123563 
,83,1928,541923 ,130967 ,410956 ,381119 ,91861 ,289258 ,160804 ,39106 ,121698 
,84,1927,447187 ,106709 ,340478 ,323206 ,79313 ,243893 ,123981 ,27396 ,96585 
,80-84,-,2829142 ,729802 ,2099340 ,1992278 ,509667 ,1482611 ,836864 ,220135 ,616729 
,85,1926,378091 ,83635 ,294456 ,275556 ,63933 ,211623 ,102535 ,19702 ,82833 
,86,1925,296165 ,58280 ,237885 ,218449 ,45069 ,173380 ,77716 ,13211 ,64505 
,87,1924,233893 ,42193 ,191700 ,171660 ,31889 ,139771 ,62233 ,10304 ,51929 
,88,1923,175025 ,29503 ,145522 ,130793 ,22905 ,107888 ,44232 ,6598 ,37634 
,89,1922,118496 ,20057 ,98439 ,88771 ,15828 ,72943 ,29725 ,4229 ,25496 
,85-89,-,1201670 ,233668 ,968002 ,885229 ,179624 ,705605 ,316441 ,54044 ,262397 
,90,1921,85607 ,15077 ,70530 ,64746 ,11983 ,52763 ,20861 ,3094 ,17767 
,91,1920,62033 ,11318 ,50715 ,46208 ,9005 ,37203 ,15825 ,2313 ,13512 
,92,1919,43625 ,7756 ,35869 ,32817 ,6255 ,26562 ,10808 ,1501 ,9307 
,93,1918,40618 ,6764 ,33854 ,29982 ,5440 ,24542 ,10636 ,1324 ,9312 
,94,1917,20401 ,3382 ,17019 ,15343 ,2801 ,12542 ,5058 ,581 ,4477 
,90-94,-,252284 ,44297 ,207987 ,189096 ,35484 ,153612 ,63188 ,8813 ,54375 
,95,1916,16286 ,2625 ,13661 ,12132 ,2171 ,9961 ,4154 ,454 ,3700 
,96,1915,14163 ,2240 ,11923 ,10433 ,1830 ,8603 ,3730 ,410 ,3320 
,97,1914,11403 ,1690 ,9713 ,8334 ,1385 ,6949 ,3069 ,305 ,2764 
,98,1913,7482 ,1305 ,6177 ,5648 ,1081 ,4567 ,1834 ,224 ,1610 
,99,1912,5188 ,875 ,4313 ,3860 ,726 ,3134 ,1328 ,149 ,1179 
,95-99,-,54522 ,8735 ,45787 ,40407 ,7193 ,33214 ,14115 ,1542 ,12573 
,100 лет и старше,1911,8514 ,1760 ,6754 ,6444 ,1559 ,4885 ,2070 ,201 ,1869 
,,-,143056383 ,66176283 ,76880100 ,105741983 ,48323257 ,57418726 ,37314400 ,17853026 ,19461374 
,Итого,,143056383 ,66176283 ,76880100 ,105741983 ,48323257 ,57418726 ,37314400 ,17853026 ,19461374 
