,30-34,-,12092430 ,6043247 ,6049183 ,9388129 ,4636279 ,4751850 ,2704301 ,1406968 ,1297333 
,35,1979,2221487 ,1099832 ,1121655 ,1714385 ,840136 ,874249 ,507102 ,259696 ,247406 
,36,1978,2205390 ,1083236 ,1122154 ,1697549 ,825394 ,872155 ,507841 ,257842 ,249999 
,37,1977,2135476 ,1042871 ,1092605 ,1636120 ,790678 ,845442 ,499356 ,252193 ,247163 
,38,1976,2152570 ,1049457 ,1103113 ,1646622 ,794636 ,851986 ,505948 ,254821 ,251127 
,39,1975,2169471 ,1051385 ,1118086 ,1660718 ,796747 ,863971 ,508753 ,254638 ,254115 
,35-39,-,10884394 ,5326781 ,5557613 ,8355394 ,4047591 ,4307803 ,2529000 ,1279190 ,1249810 
,40,1974,2084257 ,1011506 ,1072751 ,1584292 ,761887 ,822405 ,499965 ,249619 ,250346 
,41,1973,2022843 ,980469 ,1042374 ,1538270 ,739025 ,799245 ,484573 ,241444 ,243129 
,42,1972,2029352 ,981862 ,1047490 ,1536059 ,735951 ,800108 ,493293 ,245911 ,247382 
,43,1971,1955735 ,948513 ,1007222 ,1470833 ,706740 ,764093 ,484902 ,241773 ,243129 
,44,1970,2029889 ,986446 ,1043443 ,1533781 ,738724 ,795057 ,496108 ,247722 ,248386 
,40-44,-,10122076 ,4908796 ,5213280 ,7663235 ,3682327 ,3980908 ,2458841 ,1226469 ,1232372 
,45,1969,1824050 ,877614 ,946436 ,1350254 ,641572 ,708682 ,473796 ,236042 ,237754 
,46,1968,1798982 ,862736 ,936246 ,1316106 ,622257 ,693849 ,482876 ,240479 ,242397 
,47,1967,1767260 ,842043 ,925217 ,1284006 ,601723 ,682283 ,483254 ,240320 ,242934 
,48,1966,1825082 ,863109 ,961973 ,1316788 ,611457 ,705331 ,508294 ,251652 ,256642 
,49,1965,1924750 ,906346 ,1018404 ,1397431 ,645535 ,751896 ,527319 ,260811 ,266508 
,45-49,-,9140124 ,4351848 ,4788276 ,6664585 ,3122544 ,3542041 ,2475539 ,1229304 ,1246235 
,50,1964,1961477 ,915711 ,1045766 ,1418043 ,648327 ,769716 ,543434 ,267384 ,276050 
,51,1963,2100236 ,977228 ,1123008 ,1512367 ,688066 ,824301 ,587869 ,289162 ,298707 
,52,1962,2177000 ,1002959 ,1174041 ,1568926 ,704945 ,863981 ,608074 ,298014 ,310060 
,53,1961,2277188 ,1044805 ,1232383 ,1638839 ,731637 ,907202 ,638349 ,313168 ,325181 
,54,1960,2441004 ,1116352 ,1324652 ,1766466 ,786116 ,980350 ,674538 ,330236 ,344302 
,50-54,-,10956905 ,5057055 ,5899850 ,7904641 ,3559091 ,4345550 ,3052264 ,1497964 ,1554300 
,55,1959,2265860 ,1017046 ,1248814 ,1626988 ,707293 ,919695 ,638872 ,309753 ,329119 
,56,1958,2246698 ,997457 ,1249241 ,1620666 ,697194 ,923472 ,626032 ,300263 ,325769 
,57,1957,2177931 ,959560 ,1218371 ,1571452 ,670060 ,901392 ,606479 ,289500 ,316979 
,58,1956,2091690 ,906814 ,1184876 ,1517095 ,636937 ,880158 ,574595 ,269877 ,304718 
,59,1955,2090401 ,892584 ,1197817 ,1527634 ,632175 ,895459 ,562767 ,260409 ,302358 
,55-59,-,10872580 ,4773461 ,6099119 ,7863835 ,3343659 ,4520176 ,3008745 ,1429802 ,1578943 
,60,1954,2060853 ,866857 ,1193996 ,1508036 ,614924 ,893112 ,552817 ,251933 ,300884 
,61,1953,1847646 ,769025 ,1078621 ,1360792 ,549348 ,811444 ,486854 ,219677 ,267177 
,62,1952,1850608 ,760162 ,1090446 ,1365607 ,544272 ,821335 ,485001 ,215890 ,269111 
,63,1951,1763781 ,716446 ,1047335 ,1307855 ,515675 ,792180 ,455926 ,200771 ,255155 
,64,1950,1737023 ,701913 ,1035110 ,1302730 ,513309 ,789421 ,434293 ,188604 ,245689 
,60-64,-,9259911 ,3814403 ,5445508 ,6845020 ,2737528 ,4107492 ,2414891 ,1076875 ,1338016 
,65,1949,1734717 ,684853 ,1049864 ,1297171 ,497338 ,799833 ,437546 ,187515 ,250031 
,66,1948,1412296 ,551103 ,861193 ,1069045 ,406346 ,662699 ,343251 ,144757 ,198494 
,67,1947,1359771 ,524042 ,835729 ,1040811 ,392826 ,647985 ,318960 ,131216 ,187744 
,68,1946,1196767 ,449804 ,746963 ,918966 ,339201 ,579765 ,277801 ,110603 ,167198 
,69,1945,724270 ,269047 ,455223 ,569519 ,209179 ,360340 ,154751 ,59868 ,94883 
,65-69,-,6427821 ,2478849 ,3948972 ,4895512 ,1844890 ,3050622 ,1532309 ,633959 ,898350 
,70,1944,536647 ,194725 ,341922 ,413283 ,148335 ,264948 ,123364 ,46390 ,76974 
,71,1943,484882 ,172078 ,312804 ,360161 ,127242 ,232919 ,124721 ,44836 ,79885 
,72,1942,706264 ,237331 ,468933 ,512071 ,170124 ,341947 ,194193 ,67207 ,126986 
,73,1941,1071781 ,349845 ,721936 ,779198 ,251440 ,527758 ,292583 ,98405 ,194178 
,74,1940,1130728 ,364569 ,766159 ,817911 ,262218 ,555693 ,312817 ,102351 ,210466 
,70-74,-,3930302 ,1318548 ,2611754 ,2882624 ,959359 ,1923265 ,1047678 ,359189 ,688489 
,75,1939,1192538 ,369534 ,823004 ,859242 ,262324 ,596918 ,333296 ,107210 ,226086 
,76,1938,1150878 ,346372 ,804506 ,830955 ,246280 ,584675 ,319923 ,100092 ,219831 
,77,1937,1115058 ,337160 ,777898 ,819683 ,243986 ,575697 ,295375 ,93174 ,202201 
,78,1936,854303 ,251160 ,603143 ,605289 ,175146 ,430143 ,249014 ,76014 ,173000 
,79,1935,708950 ,204321 ,504629 ,501965 ,142036 ,359929 ,206985 ,62285 ,144700 
,75-79,-,5021727 ,1508547 ,3513180 ,3617134 ,1069772 ,2547362 ,1404593 ,438775 ,965818 
,80,1934,520936 ,144701 ,376235 ,369145 ,100612 ,268533,151791,44089,107702
,81,1933,460190 ,122918 ,337272 ,323961 ,84722 ,239239,136229,38196,98033
,82,1932,519983 ,134715 ,385268 ,363863 ,92205 ,271658,156120,42510,113610
,83,1931,467564 ,119360 ,348204 ,330186 ,82748 ,247438,137378,36612,100766
,84,1930,498963 ,125716 ,373247 ,348735 ,87062 ,261673,150228,38654,111574
,80-84,-,2467636 ,647410 ,1820226 ,1735890 ,447349 ,1288541 ,731746 ,200061 ,531685 
,85,1929,405050 ,94848 ,310202 ,286771 ,66526 ,220245,118279,28322,89957
,86,1928,375584 ,84158 ,291426 ,266032 ,59639 ,206393,109552,24519,85033
,87,1927,299638 ,66960 ,232678 ,217703 ,50184 ,167519,81935,16776,65159
,88,1926,244149 ,51540 ,192609 ,178804 ,39419 ,139385,65345,12121,53224
,89,1925,184928 ,35562 ,149366 ,137392 ,27451 ,109941,47536,8111,39425
,85-89,-,1509349 ,333068 ,1176281 ,1086702 ,243219 ,843483 ,422647 ,89849 ,332798 
,90,1924,140051 ,25225 ,114826 ,103434 ,19103 ,84331,36617,6122,30495
,91,1923,99018 ,17084 ,81934 ,74917 ,13369 ,61548,24101,3715,20386
,92,1922,63263 ,11239 ,52024 ,48074 ,8994 ,39080,15189,2245,12944
,93,1921,44147 ,8238 ,35909 ,33956 ,6574 ,27382,10191,1664,8527
,94,1920,31715 ,6425 ,25290 ,24021 ,5237 ,18784,7694,1188,6506
,90-94,-,378194 ,68211 ,309983 ,284402 ,53277 ,231125 ,93792 ,14934 ,78858 
,95,1919,18896 ,3663 ,15233 ,14504 ,2984 ,11520 ,4392 ,679 ,3713 
,96,1918,16546 ,3098 ,13448 ,12594 ,2540 ,10054 ,3952 ,558 ,3394 
,97,1917,8643 ,1662 ,6981 ,6575 ,1363 ,5212 ,2068 ,299 ,1769 
,98,1916,6287 ,1239 ,5048 ,4878 ,1052 ,3826 ,1409 ,187 ,1222 
,99,1915,5369 ,1067 ,4302 ,4146 ,896 ,3250 ,1223 ,171 ,1052 
,95-99,-,55741 ,10729 ,45012 ,42697 ,8835 ,33862 ,13044 ,1894 ,11150 
,100 лет и более,1914,13526 ,3116 ,10410 ,10977 ,2741 ,8236 ,2549 ,375 ,2174 
,,-,,,,,,,,,
,Все население,,146267288 ,67771724 ,78495564 ,108282220 ,49531237 ,58750983 ,37985068 ,18240487 ,19744581 
