,14,6109,3099,3010,4446,2249,2197,1663,850,813,,,,,
,10-14,31617,16338,15279,22933,11857,11076,8684,4481,4203,,,,,
,0-14,100810,52187,48623,74802,38806,35996,26008,13381,12627,,,,,
,15,6010,3123,2887,4362,2288,2074,1648,835,813,,,,,
,14-15,12119,6222,5897,8808,4537,4271,3311,1685,1626,,,,,
,16,5811,2972,2839,4404,2298,2106,1407,674,733,,,,,
,17,5306,2713,2593,4038,2043,1995,1268,670,598,,,,,
,16-17,11117,5685,5432,8442,4341,4101,2675,1344,1331,,,,,
,0-17,117937,60995,56942,87606,45435,42171,30331,15560,14771,,,,,
,18,4653,2345,2308,3599,1743,1856,1054,602,452,,,,,
,19,4476,2208,2268,3341,1647,1694,1135,561,574,,,,,
,15-19,26256,13361,12895,19744,10019,9725,6512,3342,3170,,,,,
,20,5027,2614,2413,3684,1890,1794,1343,724,619,,,,,
,21,4625,2164,2461,3403,1554,1849,1222,610,612,,,,,
,22,4956,2602,2354,3623,1876,1747,1333,726,607,,,,,
,23,5268,2651,2617,3808,1848,1960,1460,803,657,,,,,
,24,5690,2898,2792,4281,2140,2141,1409,758,651,,,,,
,20-24,25566,12929,12637,18799,9308,9491,6767,3621,3146,,,,,
,25,5427,2774,2653,4073,1998,2075,1354,776,578,,,,,
,26,6304,3240,3064,4930,2449,2481,1374,791,583,,,,,
,27,7101,3561,3540,5387,2600,2787,1714,961,753,,,,,
,28,8335,4346,3989,6259,3117,3142,2076,1229,847,,,,,
,29,8962,4616,4346,6678,3292,3386,2284,1324,960,,,,,
,25-29,36129,18537,17592,27327,13456,13871,8802,5081,3721,,,,,
,20-29,61695,31466,30229,46126,22764,23362,15569,8702,6867,,,,,
,16-29,81941,41704,40237,61508,30495,31013,20433,11209,9224,,,,,
,30,9483,4998,4485,7089,3608,3481,2394,1390,1004,,,,,
,31,10331,5371,4960,7775,3930,3845,2556,1441,1115,,,,,
,32,9781,5107,4674,7295,3687,3608,2486,1420,1066,,,,,
,33,9380,4830,4550,7029,3510,3519,2351,1320,1031,,,,,
,34,9358,4876,4482,7082,3611,3471,2276,1265,1011,,,,,
,30-34,48333,25182,23151,36270,18346,17924,12063,6836,5227,,,,,
,15-34,136284,70009,66275,102140,51129,51011,34144,18880,15264,,,,,
,35,9580,4850,4730,7233,3571,3662,2347,1279,1068,,,,,
,36,9441,4790,4651,7147,3547,3600,2294,1243,1051,,,,,
,37,8542,4282,4260,6483,3222,3261,2059,1060,999,,,,,
,38,9066,4484,4582,6851,3371,3480,2215,1113,1102,,,,,
,39,8532,4252,4280,6529,3223,3306,2003,1029,974,,,,,
,35-39,45161,22658,22503,34243,16934,17309,10918,5724,5194,,,,,
,20-39,155189,79306,75883,116639,58044,58595,38550,21262,17288,,,,,
,40,8552,4102,4450,6308,2971,3337,2244,1131,1113,,,,,
,41,8191,3975,4216,6154,2899,3255,2037,1076,961,,,,,
,42,8481,4175,4306,6358,3096,3262,2123,1079,1044,,,,,
,43,8460,4085,4375,6306,3035,3271,2154,1050,1104,,,,,
,44,8149,3950,4199,6081,2861,3220,2068,1089,979,,,,,
,40-44,41833,20287,21546,31207,14862,16345,10626,5425,5201,,,,,
,45,7676,3690,3986,5678,2680,2998,1998,1010,988,,,,,
,46,7862,3811,4051,5754,2725,3029,2108,1086,1022,,,,,
,47,7613,3623,3990,5628,2622,3006,1985,1001,984,,,,,
,48,7656,3554,4102,5605,2570,3035,2051,984,1067,,,,,
,49,6926,3136,3790,4878,2142,2736,2048,994,1054,,,,,
,45-49,37733,17814,19919,27543,12739,14804,10190,5075,5115,,,,,
,15-49,261011,130768,130243,195133,95664,99469,65878,35104,30774,,,,,
,50,6895,3159,3736,4860,2190,2670,2035,969,1066,,,,,
,51,7160,3195,3965,5060,2202,2858,2100,993,1107,,,,,
,52,7488,3330,4158,5180,2263,2917,2308,1067,1241,,,,,
,53,7870,3403,4467,5375,2222,3153,2495,1181,1314,,,,,
,54,7978,3568,4410,5372,2298,3074,2606,1270,1336,,,,,
,50-54,37391,16655,20736,25847,11175,14672,11544,5480,6064,,,,,
,55,8337,3637,4700,5645,2384,3261,2692,1253,1439,,,,,
,56,9142,3860,5282,6123,2480,3643,3019,1380,1639,,,,,
,57,9687,4226,5461,6497,2666,3831,3190,1560,1630,,,,,
,58,9907,4281,5626,6647,2731,3916,3260,1550,1710,,,,,
,59,9741,4129,5612,6503,2572,3931,3238,1557,1681,,,,,
,55-59,46814,20133,26681,31415,12833,18582,15399,7300,8099,,,,,
,60,10065,4218,5847,6759,2625,4134,3306,1593,1713,,,,,
,61,9772,3949,5823,6569,2474,4095,3203,1475,1728,,,,,
,62,9481,3757,5724,6497,2461,4036,2984,1296,1688,,,,,
,63,9245,3618,5627,6301,2310,3991,2944,1308,1636,,,,,
,64,9162,3469,5693,6260,2314,3946,2902,1155,1747,,,,,
,60-64,47725,19011,28714,32386,12184,20202,15339,6827,8512,,,,,
,65,8304,3123,5181,5794,2044,3750,2510,1079,1431,,,,,
,66,8022,3010,5012,5437,1918,3519,2585,1092,1493,,,,,
,67,7815,2839,4976,5316,1812,3504,2499,1027,1472,,,,,
,68,7665,2777,4888,5215,1799,3416,2450,978,1472,,,,,
,69,7874,2749,5125,5315,1721,3594,2559,1028,1531,,,,,
,65-69,39680,14498,25182,27077,9294,17783,12603,5204,7399,,,,,
,70,6024,2032,3992,4133,1294,2839,1891,738,1153,,,,,
,71,5721,1946,3775,3898,1210,2688,1823,736,1087,,,,,
,72,4931,1570,3361,3311,933,2378,1620,637,983,,,,,
,73,3026,1046,1980,2016,665,1351,1010,381,629,,,,,
,74,2264,670,1594,1490,394,1096,774,276,498,,,,,
,70-74,21966,7264,14702,14848,4496,10352,7118,2768,4350,,,,,
,75,1756,548,1208,1172,331,841,584,217,367,,,,,
,76,2510,713,1797,1618,413,1205,892,300,592,,,,,
,77,4875,1315,3560,3100,758,2342,1775,557,1218,,,,,
,78,3992,1089,2903,2476,589,1887,1516,500,1016,,,,,
,79,4704,1192,3512,2921,656,2265,1783,536,1247,,,,,
,75-79,17837,4857,12980,11287,2747,8540,6550,2110,4440,,,,,
,80 и старше,27062,5597,21465,15439,2802,12637,11623,2795,8828,,,,,
,85 и старше,11089,1981,9108,5932,918,5014,5157,1063,4094,,,,,
,,,,,,,,,,,,,,,
,Итого,600296,270970,329326,428234,190001,238233,172062,80969,91093,,,,,
,,,,,,,,,,,,,,,
,моложе трудоспособного,106820,55310,51510,79164,41094,38070,27656,14216,13440,,,,,
,трудоспособного,312525,164433,148092,229451,117384,112067,83074,47049,36025,,,,,
,старше трудоспособного,180951,51227,129724,119619,31523,88096,61332,19704,41628,,,,,
