,1.1.1.ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ПОЛУ И ВОЗРАСТУ  на 1 января 2017 г. ,,,,,,,,,,
,,,,,(человек),,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Возраст (лет),Год,Все население,,,Городское население,,,Сельское население,,
,,рожде-,мужчины ,мужчины,женщины,мужчины ,мужчины,женщины,мужчины ,мужчины,женщины
,,ния,и женщины,,,и женщины,,,и женщины,,
,,,,,,,,,,,
,0,2016,1880216 ,965886 ,914330 ,1419161 ,728947 ,690214 ,461055 ,236939 ,224116 
,1,2015,1930605 ,992302 ,938303 ,1448937 ,744516 ,704421 ,481668 ,247786 ,233882 
,2,2014,1932624 ,993736 ,938888 ,1388384 ,713955 ,674429 ,544240 ,279781 ,264459 
,3,2013,1915514 ,983405 ,932109 ,1374571 ,705739 ,668832 ,540943 ,277666 ,263277 
,4,2012,1922781 ,988355 ,934426 ,1374841 ,707505 ,667336 ,547940 ,280850 ,267090 
,0-4,-,9581740 ,4923684 ,4658056 ,7005894 ,3600662 ,3405232 ,2575846 ,1323022 ,1252824 
,5,2011,1819215 ,934649 ,884566 ,1291967 ,663451 ,628516 ,527248 ,271198 ,256050 
,6,2010,1695943 ,870140 ,825803 ,1216066 ,624181 ,591885 ,479877 ,245959 ,233918 
,7,2009,1717268 ,880767 ,836501 ,1230131 ,631222 ,598909 ,487137 ,249545 ,237592 
,8,2008,1708920 ,874404 ,834516 ,1206076 ,617404 ,588672 ,502844 ,257000 ,245844 
,9,2007,1617316 ,829207 ,788109 ,1137152 ,583047 ,554105 ,480164 ,246160 ,234004 
,5-9,-,8558662 ,4389167 ,4169495 ,6081392 ,3119305 ,2962087 ,2477270 ,1269862 ,1207408 
,10,2006,1491373 ,763496 ,727877 ,1059167 ,542119 ,517048 ,432206 ,221377 ,210829 
,11,2005,1494868 ,763270 ,731598 ,1067157 ,544823 ,522334 ,427711 ,218447 ,209264 
,12,2004,1501820 ,768648 ,733172 ,1062460 ,543961 ,518499 ,439360 ,224687 ,214673 
,13,2003,1485483 ,760922 ,724561 ,1048389 ,537156 ,511233 ,437094 ,223766 ,213328 
,14,2002,1434727 ,734901 ,699826 ,1008868 ,516573 ,492295 ,425859 ,218328 ,207531 
,10-14,-,7408271 ,3791237 ,3617034 ,5246041 ,2684632 ,2561409 ,2162230 ,1106605 ,1055625 
,15,2001,1346172 ,689643 ,656529 ,944530 ,483176 ,461354 ,401642 ,206467 ,195175 
,16,2000,1377491 ,706983 ,670508 ,986157 ,505946 ,480211 ,391334 ,201037 ,190297 
,17,1999,1301635 ,667306 ,634329 ,936163 ,479141 ,457022 ,365472 ,188165 ,177307 
,18,1998,1351041 ,687249 ,663792 ,993542 ,501364 ,492178 ,357499 ,185885 ,171614 
,19,1997,1313650 ,666960 ,646690 ,963403 ,484441 ,478962 ,350247 ,182519 ,167728 
,15-19,-,6689989 ,3418141 ,3271848 ,4823795 ,2454068 ,2369727 ,1866194 ,964073 ,902121 
,20,1996,1393915 ,712734 ,681181 ,1012327 ,512982 ,499345 ,381588 ,199752 ,181836 
,21,1995,1481062 ,756724 ,724338 ,1078949 ,545767 ,533182 ,402113 ,210957 ,191156 
,22,1994,1551272 ,795427 ,755845 ,1141437 ,580904 ,560533 ,409835 ,214523 ,195312 
,23,1993,1578705 ,804389 ,774316 ,1183537 ,592104 ,591433 ,395168 ,212285 ,182883 
,24,1992,1822777 ,924099 ,898678 ,1430449 ,706076 ,724373 ,392328 ,218023 ,174305 
,20-24,-,7827731 ,3993373 ,3834358 ,5846699 ,2937833 ,2908866 ,1981032 ,1055540 ,925492 
,25,1991,2043857 ,1048494 ,995363 ,1616577 ,814979 ,801598 ,427280 ,233515 ,193765 
,26,1990,2344084 ,1195388 ,1148696 ,1839320 ,918100 ,921220 ,504764 ,277288 ,227476 
,27,1989,2387209 ,1210190 ,1177019 ,1860206 ,923213 ,936993 ,527003 ,286977 ,240026 
,28,1988,2493940 ,1260036 ,1233904 ,1931390 ,954363 ,977027 ,562550 ,305673 ,256877 
,29,1987,2609340 ,1320190 ,1289150 ,2014331 ,998066 ,1016265 ,595009 ,322124 ,272885 
,25-29,-,11878430 ,6034298 ,5844132 ,9261824 ,4608721 ,4653103 ,2616606 ,1425577 ,1191029 
,30,1986,2589277 ,1303683 ,1285594 ,2003715 ,990034 ,1013681 ,585562 ,313649 ,271913 
