,37,8709  ,4348  ,4361  ,6618  ,3267  ,3351  ,2091  ,1081  ,1010  ,,,,,
,38,8702  ,4213  ,4489  ,6408  ,3057  ,3351  ,2294  ,1156  ,1138  ,,,,,
,39,8380  ,4087  ,4293  ,6288  ,2978  ,3310  ,2092  ,1109  ,983  ,,,,,
,35-39,43809  ,21669  ,22140  ,32841  ,16052  ,16789  ,10968  ,5617  ,5351  ,,,,,
,20-39,165336  ,83997  ,81339  ,123220  ,61195  ,62025  ,42116  ,22802  ,19314  ,,,,,
,40,8654  ,4266  ,4388  ,6479  ,3158  ,3321  ,2175  ,1108  ,1067  ,,,,,
,41,8603  ,4173  ,4430  ,6412  ,3105  ,3307  ,2191  ,1068  ,1123  ,,,,,
,42,8258  ,4014  ,4244  ,6184  ,2914  ,3270  ,2074  ,1100  ,974  ,,,,,
,43,7869  ,3791  ,4078  ,5837  ,2761  ,3076  ,2032  ,1030  ,1002  ,,,,,
,44,7977  ,3880  ,4097  ,5865  ,2788  ,3077  ,2112  ,1092  ,1020  ,,,,,
,40-44,41361  ,20124  ,21237  ,30777  ,14726  ,16051  ,10584  ,5398  ,5186  ,,,,,
,45,7784  ,3740  ,4044  ,5749  ,2714  ,3035  ,2035  ,1026  ,1009  ,,,,,
,46,7825  ,3649  ,4176  ,5747  ,2654  ,3093  ,2078  ,995  ,1083  ,,,,,
,47,7083  ,3259  ,3824  ,5010  ,2242  ,2768  ,2073  ,1017  ,1056  ,,,,,
,48,7094  ,3283  ,3811  ,4994  ,2287  ,2707  ,2100  ,996  ,1104  ,,,,,
,49,7350  ,3324  ,4026  ,5201  ,2299  ,2902  ,2149  ,1025  ,1124  ,,,,,
,45-49,37136  ,17255  ,19881  ,26701  ,12196  ,14505  ,10435  ,5059  ,5376  ,,,,,
,15-49,268946  ,134080  ,134866  ,199425  ,97478  ,101947  ,69521  ,36602  ,32919  ,,,,,
,50,7677  ,3461  ,4216  ,5346  ,2372  ,2974  ,2331  ,1089  ,1242  ,,,,,
,51,8074  ,3537  ,4537  ,5531  ,2332  ,3199  ,2543  ,1205  ,1338  ,,,,,
,52,8223  ,3726  ,4497  ,5576  ,2430  ,3146  ,2647  ,1296  ,1351  ,,,,,
,53,8575  ,3795  ,4780  ,5812  ,2492  ,3320  ,2763  ,1303  ,1460  ,,,,,
,54,9416  ,4050  ,5366  ,6308  ,2620  ,3688  ,3108  ,1430  ,1678  ,,,,,
,50-54,41965  ,18569  ,23396  ,28573  ,12246  ,16327  ,13392  ,6323  ,7069  ,,,,,
,55,9981  ,4406  ,5575  ,6703  ,2786  ,3917  ,3278  ,1620  ,1658  ,,,,,
,56,10202  ,4479  ,5723  ,6843  ,2854  ,3989  ,3359  ,1625  ,1734  ,,,,,
,57,10047  ,4342  ,5705  ,6729  ,2726  ,4003  ,3318  ,1616  ,1702  ,,,,,
,58,10410  ,4465  ,5945  ,6994  ,2786  ,4208  ,3416  ,1679  ,1737  ,,,,,
,59,10156  ,4197  ,5959  ,6851  ,2644  ,4207  ,3305  ,1553  ,1752  ,,,,,
,55-59,50796  ,21889  ,28907  ,34120  ,13796  ,20324  ,16676  ,8093  ,8583  ,,,,,
,60,9876  ,4026  ,5850  ,6762  ,2647  ,4115  ,3114  ,1379  ,1735  ,,,,,
,61,9638  ,3878  ,5760  ,6577  ,2497  ,4080  ,3061  ,1381  ,1680  ,,,,,
,62,9583  ,3719  ,5864  ,6576  ,2502  ,4074  ,3007  ,1217  ,1790  ,,,,,
,63,8708  ,3385  ,5323  ,6068  ,2223  ,3845  ,2640  ,1162  ,1478  ,,,,,
,64,8447  ,3272  ,5175  ,5744  ,2099  ,3645  ,2703  ,1173  ,1530  ,,,,,
,60-64,46252  ,18280  ,27972  ,31727  ,11968  ,19759  ,14525  ,6312  ,8213  ,,,,,
,65,8269  ,3110  ,5159  ,5647  ,2014  ,3633  ,2622  ,1096  ,1526  ,,,,,
,66,8092  ,3038  ,5054  ,5499  ,1956  ,3543  ,2593  ,1082  ,1511  ,,,,,
,67,8359  ,3044  ,5315  ,5650  ,1909  ,3741  ,2709  ,1135  ,1574  ,,,,,
,68,6414  ,2268  ,4146  ,4441  ,1461  ,2980  ,1973  ,807  ,1166  ,,,,,
,69,6137  ,2203  ,3934  ,4234  ,1419  ,2815  ,1903  ,784  ,1119  ,,,,,
,65-69,37271  ,13663  ,23608  ,25471  ,8759  ,16712  ,11800  ,4904  ,6896  ,,,,,
,70,5292  ,1761  ,3531  ,3615  ,1085  ,2530  ,1677  ,676  ,1001  ,,,,,
,71,3283  ,1181  ,2102  ,2193  ,767  ,1426  ,1090  ,414  ,676  ,,,,,
,72,2497  ,806  ,1691  ,1652  ,485  ,1167  ,845  ,321  ,524  ,,,,,
,73,1915  ,628  ,1287  ,1284  ,388  ,896  ,631  ,240  ,391  ,,,,,
,74,2765  ,832  ,1933  ,1804  ,500  ,1304  ,961  ,332  ,629  ,,,,,
,70-74,15752  ,5208  ,10544  ,10548  ,3225  ,7323  ,5204  ,1983  ,3221  ,,,,,
,75,5459  ,1583  ,3876  ,3479  ,928  ,2551  ,1980  ,655  ,1325  ,,,,,
,76,4469  ,1273  ,3196  ,2811  ,714  ,2097  ,1658  ,559  ,1099  ,,,,,
,77,5381  ,1447  ,3934  ,3353  ,816  ,2537  ,2028  ,631  ,1397  ,,,,,
,78,5063  ,1240  ,3823  ,3177  ,711  ,2466  ,1886  ,529  ,1357  ,,,,,
,79,4959  ,1259  ,3700  ,3092  ,723  ,2369  ,1867  ,536  ,1331  ,,,,,
,75-79,25331  ,6802  ,18529  ,15912  ,3892  ,12020  ,9419  ,2910  ,6509  ,,,,,
,80 лет и более,24831  ,5048  ,19783  ,14229  ,2689  ,11540  ,10602  ,2359  ,8243  ,,,,,
,85 лет и более,11071  ,1995  ,9076  ,6282  ,1052  ,5230  ,4789  ,943  ,3846  ,,,,,
,,,,,,,,,,,,,,,
,Все население,612522  ,275994  ,336528  ,433760  ,192319  ,241441  ,178762  ,83675  ,95087  ,,,,,
,в  том числе:,,,,,,,,,,,,,,
,моложе трудоспособного,106772  ,55209  ,51563  ,77606  ,40196  ,37410  ,29166  ,15013  ,14153  ,,,,,
,  трудоспособный,327406  ,171784  ,155622  ,237943  ,121590  ,116353  ,89463  ,50194  ,39269  ,,,,,
,  старше трудоспособного,178344  ,49001  ,129343  ,118211  ,30533  ,87678  ,60133  ,18468  ,41665  ,,,,,
