,54,1959,2253005 ,1018768 ,1234237 ,1624318 ,711654 ,912664 ,628687 ,307114 ,321573 
,50-54,,11184223 ,5154298 ,6029925 ,8091945 ,3631601 ,4460344 ,3092278 ,1522697 ,1569581 
,55,1958,2236583 ,1000452 ,1236131 ,1620734 ,702887 ,917847 ,615849 ,297565 ,318284 
,56,1957,2169704 ,963750 ,1205954 ,1572621 ,676370 ,896251 ,597083 ,287380 ,309703 
,57,1956,2084205 ,911510 ,1172695 ,1518516 ,643490 ,875026 ,565689 ,268020 ,297669 
,58,1955,2085945 ,899226 ,1186719 ,1530793 ,639908 ,890885 ,555152 ,259318 ,295834 
,59,1954,2057622 ,874723 ,1182899 ,1512167 ,623584 ,888583 ,545455 ,251139 ,294316 
,55-59,,10634059 ,4649661 ,5984398 ,7754831 ,3286239 ,4468592 ,2879228 ,1363422 ,1515806 
,60,1953,1846989 ,777983 ,1069006 ,1365925 ,558267 ,807658 ,481064 ,219716 ,261348 
,61,1952,1851487 ,770111 ,1081376 ,1371890 ,554033 ,817857 ,479597 ,216078 ,263519 
,62,1951,1767551 ,727580 ,1039971 ,1315890 ,525941 ,789949 ,451661 ,201639 ,250022 
,63,1950,1740984 ,712846 ,1028138 ,1310395 ,523255 ,787140 ,430589 ,189591 ,240998 
,64,1949,1741513 ,697767 ,1043746 ,1307337 ,508950 ,798387 ,434176 ,188817 ,245359 
,60-64,,8948524 ,3686287 ,5262237 ,6671437 ,2670446 ,4000991 ,2277087 ,1015841 ,1261246 
,65,1948,1419845 ,562469 ,857376 ,1078357 ,416287 ,662070 ,341488 ,146182 ,195306 
,66,1947,1370231 ,536252 ,833979 ,1051997 ,403297 ,648700 ,318234 ,132955 ,185279 
,67,1946,1207706 ,461369 ,746337 ,930443 ,349207 ,581236 ,277263 ,112162 ,165101 
,68,1945,731090 ,276148 ,454942 ,576411 ,215224 ,361187 ,154679 ,60924 ,93755 
,69,1944,539903 ,199372 ,340531 ,418058 ,152616 ,265442 ,121845 ,46756 ,75089 
,65-69,,5268775 ,2035610 ,3233165 ,4055266 ,1536631 ,2518635 ,1213509 ,498979 ,714530 
,70,1943,489349 ,176890 ,312459 ,364984 ,131244 ,233740 ,124365 ,45646 ,78719 
,71,1942,715464 ,245490 ,469974 ,520791 ,176609 ,344182 ,194673 ,68881 ,125792 
,72,1941,1092070 ,364188 ,727882 ,796026 ,262516 ,533510 ,296044 ,101672 ,194372 
,73,1940,1155629 ,380905 ,774724 ,837609 ,274448 ,563161 ,318020 ,106457 ,211563 
,74,1939,1225038 ,388863 ,836175 ,884610 ,276754 ,607856 ,340428 ,112109 ,228319 
,70-74,,4677550 ,1556336 ,3121214 ,3404020 ,1121571 ,2282449 ,1273530 ,434765 ,838765 
,75,1938,1187944 ,366719 ,821225 ,859568 ,261367 ,598201 ,328376 ,105352 ,223024 
,76,1937,1154353 ,357427 ,796926 ,850457 ,259409 ,591048 ,303896 ,98018 ,205878 
,77,1936,892021 ,268834 ,623187 ,632767 ,187632 ,445135 ,259254 ,81202 ,178052 
,78,1935,744678 ,219889 ,524789 ,527656 ,152972 ,374684 ,217022 ,66917 ,150105 
,79,1934,551258 ,156995 ,394263 ,390811 ,109025 ,281786 ,160447 ,47970 ,112477 
,75-79,,4530254 ,1369864 ,3160390 ,3261259 ,970405 ,2290854 ,1268995 ,399459 ,869536 
,80,1933,492469 ,135110 ,357359 ,346785 ,93090 ,253695,145684,42020,103664
,81,1932,560627 ,149115 ,411512 ,392208 ,101926 ,290282,168419,47189,121230
,82,1931,509207 ,133169 ,376038 ,359386 ,92135 ,267251,149821,41034,108787
,83,1930,546291 ,140462 ,405829 ,381316 ,96858 ,284458,164975,43604,121371
,84,1929,451963 ,108572 ,343391 ,319827 ,75967 ,243860,132136,32605,99531
,80-84,,2560557 ,666428 ,1894129 ,1799522 ,459976 ,1339546 ,761035 ,206452 ,554583 
,85,1928,424230 ,97074 ,327156 ,300112 ,68600 ,231512,124118,28474,95644
,86,1927,342453 ,77981 ,264472 ,248905 ,58420 ,190485,93548,19561,73987
,87,1926,282848 ,60341 ,222507 ,207187 ,46304 ,160883,75661,14037,61624
,88,1925,216673 ,41693 ,174980 ,160985 ,32295 ,128690,55688,9398,46290
,89,1924,166496 ,29887 ,136609 ,122884 ,22622 ,100262,43612,7265,36347
,85-89,,1432700 ,306976 ,1125724 ,1040073 ,228241 ,811832 ,392627 ,78735 ,313892 
,90,1923,120168 ,20401 ,99767 ,90703 ,15985 ,74718,29465,4416,25049
,91,1922,78439 ,13592 ,64847 ,59295 ,10817 ,48478,19144,2775,16369
,92,1921,54986 ,9892 ,45094 ,42088 ,7879 ,34209,12898,2013,10885
,93,1920,39758 ,7613 ,32145 ,29990 ,6156 ,23834,9768,1457,8311
,94,1919,25279 ,4649 ,20630 ,19285 ,3799 ,15486,5994,850,5144
,90-94,,318630 ,56147 ,262483 ,241361 ,44636 ,196725 ,77269 ,11511 ,65758 
,95,1918,22519 ,3991 ,18528 ,16964 ,3256 ,13708 ,5555 ,735 ,4820 
,96,1917,11394 ,2039 ,9355 ,8632 ,1678 ,6954 ,2762 ,361 ,2401 
,97,1916,8648 ,1544 ,7104 ,6580 ,1294 ,5286 ,2068 ,250 ,1818 
,98,1915,7257 ,1315 ,5942 ,5527 ,1094 ,4433 ,1730 ,221 ,1509 
,99,1914,5759 ,957 ,4802 ,4390 ,816 ,3574 ,1369 ,141 ,1228 
,95-99,,55577 ,9846 ,45731 ,42093 ,8138 ,33955 ,13484 ,1708 ,11776 
,100 лет и старше,1913,11698 ,2682 ,9016 ,9390 ,2370 ,7020,2308,312,1996
,,-,,,,,,,,,
,Итого,,143666931 ,66546888 ,77120043 ,106548716 ,48736100 ,57812616 ,37118215 ,17810788 ,19307427 
