,54,7815,3363,4452,5327,2186,3141,2488,1177,1311,,,,,
,50-54,36011,15994,20017,25057,10821,14236,10954,5173,5781,,,,,
,55,7878,3491,4387,5297,2247,3050,2581,1244,1337,,,,,
,56,8224,3562,4662,5577,2330,3247,2647,1232,1415,,,,,
,57,9032,3788,5244,6044,2420,3624,2988,1368,1620,,,,,
,58,9549,4111,5438,6402,2584,3818,3147,1527,1620,,,,,
,59,9761,4188,5573,6501,2641,3860,3260,1547,1713,,,,,
,55-59,44444,19140,25304,29821,12222,17599,14623,6918,7705,,,,,
,60,9578,4013,5565,6398,2485,3913,3180,1528,1652,,,,,
,61,9888,4098,5790,6629,2551,4078,3259,1547,1712,,,,,
,62,9610,3821,5789,6446,2387,4059,3164,1434,1730,,,,,
,63,9260,3624,5636,6340,2366,3974,2920,1258,1662,,,,,
,64,9039,3477,5562,6154,2218,3936,2885,1259,1626,,,,,
,60-64,47375,19033,28342,31967,12007,19960,15408,7026,8382,,,,,
,65,8933,3323,5610,6105,2215,3890,2828,1108,1720,,,,,
,66,8096,2998,5098,5648,1964,3684,2448,1034,1414,,,,,
,67,7827,2891,4936,5299,1830,3469,2528,1061,1467,,,,,
,68,7616,2711,4905,5158,1718,3440,2458,993,1465,,,,,
,69,7422,2618,4804,5024,1676,3348,2398,942,1456,,,,,
,65-69,39894,14541,25353,27234,9403,17831,12660,5138,7522,,,,,
,70,7656,2606,5050,5159,1624,3535,2497,982,1515,,,,,
,71,5846,1937,3909,3985,1212,2773,1861,725,1136,,,,,
,72,5492,1815,3677,3725,1106,2619,1767,709,1058,,,,,
,73,4751,1483,3268,3173,870,2303,1578,613,965,,,,,
,74,2895,972,1923,1900,596,1304,995,376,619,,,,,
,70-74,26640,8813,17827,17942,5408,12534,8698,3405,5293,,,,,
,75,2144,611,1533,1410,354,1056,734,257,477,,,,,
,76,1686,513,1173,1123,308,815,563,205,358,,,,,
,77,2367,654,1713,1520,374,1146,847,280,567,,,,,
,78,4582,1183,3399,2896,666,2230,1686,517,1169,,,,,
,79,3774,1001,2773,2322,523,1799,1452,478,974,,,,,
,75-79,14553,3962,10591,9271,2225,7046,5282,1737,3545,,,,,
,80 и старше,28226,5943,22283,15999,2885,13114,12227,3058,9169,,,,,
,85 и старше,10931,1983,8948,5709,851,4858,5222,1132,4090,,,,,
,,,,,,,,,,,,,,,
,Итого,596508,269660,326848,426582,189425,237157,169926,80235,89691,,,,,
,,,,,,,,,,,,,,,
,моложе трудоспособного,105979,54926,51053,79175,41078,38097,26804,13848,12956,,,,,
,трудоспособного,316937,166455,150482,232930,118904,114026,84007,47551,36456,,,,,
,старше трудоспособного,173592,48279,125313,114477,29443,85034,59115,18836,40279,,,,,
